Subject,Predicate,Object
UserVideo:622,hasWatchReason,WatchReason:Entertainment
UserVideo:623,hasWatchReason,WatchReason:Boredom
UserVideo:624,hasWatchReason,WatchReason:Boredom
UserVideo:625,hasWatchReason,WatchReason:Boredom
UserVideo:626,hasWatchReason,WatchReason:Procrastination
UserVideo:627,hasWatchReason,WatchReason:Boredom
UserVideo:628,hasWatchReason,WatchReason:Entertainment
UserVideo:629,hasWatchReason,WatchReason:Habit
UserVideo:630,hasWatchReason,WatchReason:Boredom
UserVideo:631,hasWatchReason,WatchReason:Boredom
UserVideo:632,hasWatchReason,WatchReason:Entertainment
UserVideo:633,hasWatchReason,WatchReason:Habit
UserVideo:634,hasWatchReason,WatchReason:Entertainment
UserVideo:635,hasWatchReason,WatchReason:Habit
UserVideo:636,hasWatchReason,WatchReason:Habit
UserVideo:637,hasWatchReason,WatchReason:Boredom
UserVideo:638,hasWatchReason,WatchReason:Habit
UserVideo:639,hasWatchReason,WatchReason:Habit
UserVideo:640,hasWatchReason,WatchReason:Habit
UserVideo:641,hasWatchReason,WatchReason:Procrastination
UserVideo:642,hasWatchReason,WatchReason:Habit
UserVideo:643,hasWatchReason,WatchReason:Habit
UserVideo:644,hasWatchReason,WatchReason:Boredom
UserVideo:645,hasWatchReason,WatchReason:Procrastination
UserVideo:646,hasWatchReason,WatchReason:Entertainment
UserVideo:647,hasWatchReason,WatchReason:Boredom
UserVideo:648,hasWatchReason,WatchReason:Boredom
UserVideo:649,hasWatchReason,WatchReason:Habit
UserVideo:650,hasWatchReason,WatchReason:Entertainment
UserVideo:651,hasWatchReason,WatchReason:Entertainment
UserVideo:652,hasWatchReason,WatchReason:Habit
UserVideo:653,hasWatchReason,WatchReason:Boredom
UserVideo:654,hasWatchReason,WatchReason:Habit
UserVideo:655,hasWatchReason,WatchReason:Boredom
UserVideo:656,hasWatchReason,WatchReason:Procrastination
UserVideo:657,hasWatchReason,WatchReason:Boredom
UserVideo:658,hasWatchReason,WatchReason:Procrastination
UserVideo:659,hasWatchReason,WatchReason:Procrastination
UserVideo:660,hasWatchReason,WatchReason:Habit
UserVideo:661,hasWatchReason,WatchReason:Habit
UserVideo:662,hasWatchReason,WatchReason:Habit
UserVideo:663,hasWatchReason,WatchReason:Procrastination
UserVideo:664,hasWatchReason,WatchReason:Procrastination
UserVideo:665,hasWatchReason,WatchReason:Boredom
UserVideo:666,hasWatchReason,WatchReason:Entertainment
UserVideo:667,hasWatchReason,WatchReason:Habit
UserVideo:668,hasWatchReason,WatchReason:Entertainment
UserVideo:669,hasWatchReason,WatchReason:Entertainment
UserVideo:670,hasWatchReason,WatchReason:Entertainment
UserVideo:671,hasWatchReason,WatchReason:Habit
UserVideo:672,hasWatchReason,WatchReason:Entertainment
UserVideo:673,hasWatchReason,WatchReason:Habit
UserVideo:674,hasWatchReason,WatchReason:Habit
UserVideo:675,hasWatchReason,WatchReason:Procrastination
UserVideo:676,hasWatchReason,WatchReason:Entertainment
UserVideo:677,hasWatchReason,WatchReason:Boredom
UserVideo:678,hasWatchReason,WatchReason:Boredom
UserVideo:679,hasWatchReason,WatchReason:Entertainment
UserVideo:680,hasWatchReason,WatchReason:Habit
UserVideo:681,hasWatchReason,WatchReason:Habit
UserVideo:682,hasWatchReason,WatchReason:Habit
UserVideo:683,hasWatchReason,WatchReason:Boredom
UserVideo:684,hasWatchReason,WatchReason:Habit
UserVideo:685,hasWatchReason,WatchReason:Boredom
UserVideo:686,hasWatchReason,WatchReason:Habit
UserVideo:687,hasWatchReason,WatchReason:Procrastination
UserVideo:688,hasWatchReason,WatchReason:Procrastination
UserVideo:689,hasWatchReason,WatchReason:Boredom
UserVideo:690,hasWatchReason,WatchReason:Procrastination
UserVideo:691,hasWatchReason,WatchReason:Boredom
UserVideo:692,hasWatchReason,WatchReason:Boredom
UserVideo:693,hasWatchReason,WatchReason:Entertainment
UserVideo:694,hasWatchReason,WatchReason:Boredom
UserVideo:695,hasWatchReason,WatchReason:Entertainment
UserVideo:696,hasWatchReason,WatchReason:Entertainment
UserVideo:697,hasWatchReason,WatchReason:Entertainment
UserVideo:698,hasWatchReason,WatchReason:Boredom
UserVideo:699,hasWatchReason,WatchReason:Boredom
UserVideo:700,hasWatchReason,WatchReason:Procrastination
UserVideo:701,hasWatchReason,WatchReason:Boredom
UserVideo:702,hasWatchReason,WatchReason:Entertainment
UserVideo:703,hasWatchReason,WatchReason:Boredom
UserVideo:704,hasWatchReason,WatchReason:Habit
UserVideo:705,hasWatchReason,WatchReason:Habit
UserVideo:706,hasWatchReason,WatchReason:Habit
UserVideo:707,hasWatchReason,WatchReason:Habit
UserVideo:708,hasWatchReason,WatchReason:Procrastination
UserVideo:709,hasWatchReason,WatchReason:Boredom
UserVideo:710,hasWatchReason,WatchReason:Procrastination
UserVideo:711,hasWatchReason,WatchReason:Entertainment
UserVideo:712,hasWatchReason,WatchReason:Habit
UserVideo:713,hasWatchReason,WatchReason:Entertainment
UserVideo:714,hasWatchReason,WatchReason:Boredom
UserVideo:715,hasWatchReason,WatchReason:Entertainment
UserVideo:716,hasWatchReason,WatchReason:Habit
UserVideo:717,hasWatchReason,WatchReason:Procrastination
UserVideo:718,hasWatchReason,WatchReason:Boredom
UserVideo:719,hasWatchReason,WatchReason:Entertainment
UserVideo:720,hasWatchReason,WatchReason:Entertainment
UserVideo:721,hasWatchReason,WatchReason:Boredom
UserVideo:722,hasWatchReason,WatchReason:Boredom
UserVideo:723,hasWatchReason,WatchReason:Boredom
UserVideo:724,hasWatchReason,WatchReason:Procrastination
UserVideo:725,hasWatchReason,WatchReason:Entertainment
UserVideo:726,hasWatchReason,WatchReason:Habit
UserVideo:727,hasWatchReason,WatchReason:Habit
UserVideo:728,hasWatchReason,WatchReason:Habit
UserVideo:729,hasWatchReason,WatchReason:Boredom
UserVideo:730,hasWatchReason,WatchReason:Boredom
UserVideo:731,hasWatchReason,WatchReason:Entertainment
UserVideo:732,hasWatchReason,WatchReason:Habit
UserVideo:733,hasWatchReason,WatchReason:Entertainment
UserVideo:734,hasWatchReason,WatchReason:Boredom
UserVideo:735,hasWatchReason,WatchReason:Entertainment
UserVideo:736,hasWatchReason,WatchReason:Boredom
UserVideo:737,hasWatchReason,WatchReason:Boredom
UserVideo:738,hasWatchReason,WatchReason:Habit
UserVideo:739,hasWatchReason,WatchReason:Habit
UserVideo:740,hasWatchReason,WatchReason:Entertainment
UserVideo:741,hasWatchReason,WatchReason:Habit
UserVideo:742,hasWatchReason,WatchReason:Habit
UserVideo:743,hasWatchReason,WatchReason:Habit
UserVideo:744,hasWatchReason,WatchReason:Habit
UserVideo:745,hasWatchReason,WatchReason:Boredom
UserVideo:746,hasWatchReason,WatchReason:Habit
UserVideo:747,hasWatchReason,WatchReason:Boredom
UserVideo:748,hasWatchReason,WatchReason:Procrastination
UserVideo:749,hasWatchReason,WatchReason:Boredom
UserVideo:750,hasWatchReason,WatchReason:Boredom
UserVideo:751,hasWatchReason,WatchReason:Boredom
UserVideo:752,hasWatchReason,WatchReason:Entertainment
UserVideo:753,hasWatchReason,WatchReason:Boredom
UserVideo:754,hasWatchReason,WatchReason:Entertainment
UserVideo:755,hasWatchReason,WatchReason:Boredom
UserVideo:756,hasWatchReason,WatchReason:Procrastination
UserVideo:757,hasWatchReason,WatchReason:Boredom
UserVideo:758,hasWatchReason,WatchReason:Entertainment
UserVideo:759,hasWatchReason,WatchReason:Boredom
UserVideo:760,hasWatchReason,WatchReason:Habit
UserVideo:761,hasWatchReason,WatchReason:Procrastination
UserVideo:762,hasWatchReason,WatchReason:Boredom
UserVideo:763,hasWatchReason,WatchReason:Entertainment
UserVideo:764,hasWatchReason,WatchReason:Procrastination
UserVideo:765,hasWatchReason,WatchReason:Habit
UserVideo:766,hasWatchReason,WatchReason:Habit
UserVideo:767,hasWatchReason,WatchReason:Boredom
UserVideo:768,hasWatchReason,WatchReason:Habit
UserVideo:769,hasWatchReason,WatchReason:Boredom
UserVideo:770,hasWatchReason,WatchReason:Entertainment
UserVideo:771,hasWatchReason,WatchReason:Boredom
UserVideo:772,hasWatchReason,WatchReason:Habit
UserVideo:773,hasWatchReason,WatchReason:Habit
UserVideo:774,hasWatchReason,WatchReason:Entertainment
UserVideo:775,hasWatchReason,WatchReason:Entertainment
UserVideo:776,hasWatchReason,WatchReason:Habit
UserVideo:777,hasWatchReason,WatchReason:Procrastination
UserVideo:778,hasWatchReason,WatchReason:Entertainment
UserVideo:779,hasWatchReason,WatchReason:Entertainment
UserVideo:780,hasWatchReason,WatchReason:Habit
UserVideo:781,hasWatchReason,WatchReason:Entertainment
UserVideo:782,hasWatchReason,WatchReason:Habit
UserVideo:783,hasWatchReason,WatchReason:Habit
UserVideo:784,hasWatchReason,WatchReason:Habit
UserVideo:785,hasWatchReason,WatchReason:Entertainment
UserVideo:786,hasWatchReason,WatchReason:Entertainment
UserVideo:787,hasWatchReason,WatchReason:Boredom
UserVideo:788,hasWatchReason,WatchReason:Entertainment
UserVideo:789,hasWatchReason,WatchReason:Boredom
UserVideo:790,hasWatchReason,WatchReason:Entertainment
UserVideo:791,hasWatchReason,WatchReason:Habit
UserVideo:792,hasWatchReason,WatchReason:Habit
UserVideo:793,hasWatchReason,WatchReason:Entertainment
UserVideo:794,hasWatchReason,WatchReason:Entertainment
UserVideo:795,hasWatchReason,WatchReason:Boredom
UserVideo:796,hasWatchReason,WatchReason:Boredom
UserVideo:797,hasWatchReason,WatchReason:Habit
UserVideo:798,hasWatchReason,WatchReason:Procrastination
UserVideo:799,hasWatchReason,WatchReason:Boredom
UserVideo:800,hasWatchReason,WatchReason:Habit
UserVideo:801,hasWatchReason,WatchReason:Boredom
UserVideo:802,hasWatchReason,WatchReason:Entertainment
UserVideo:803,hasWatchReason,WatchReason:Entertainment
UserVideo:804,hasWatchReason,WatchReason:Habit
UserVideo:805,hasWatchReason,WatchReason:Boredom
UserVideo:806,hasWatchReason,WatchReason:Entertainment
UserVideo:807,hasWatchReason,WatchReason:Procrastination
UserVideo:808,hasWatchReason,WatchReason:Procrastination
UserVideo:809,hasWatchReason,WatchReason:Boredom
UserVideo:810,hasWatchReason,WatchReason:Entertainment
UserVideo:811,hasWatchReason,WatchReason:Boredom
UserVideo:812,hasWatchReason,WatchReason:Entertainment
UserVideo:813,hasWatchReason,WatchReason:Boredom
UserVideo:814,hasWatchReason,WatchReason:Habit
UserVideo:815,hasWatchReason,WatchReason:Habit
UserVideo:816,hasWatchReason,WatchReason:Boredom
UserVideo:817,hasWatchReason,WatchReason:Entertainment
UserVideo:818,hasWatchReason,WatchReason:Habit
UserVideo:819,hasWatchReason,WatchReason:Procrastination
UserVideo:820,hasWatchReason,WatchReason:Boredom
UserVideo:821,hasWatchReason,WatchReason:Boredom
UserVideo:822,hasWatchReason,WatchReason:Entertainment
UserVideo:823,hasWatchReason,WatchReason:Habit
UserVideo:824,hasWatchReason,WatchReason:Habit
UserVideo:825,hasWatchReason,WatchReason:Boredom
UserVideo:826,hasWatchReason,WatchReason:Habit
UserVideo:827,hasWatchReason,WatchReason:Boredom
UserVideo:828,hasWatchReason,WatchReason:Boredom
UserVideo:829,hasWatchReason,WatchReason:Habit
UserVideo:830,hasWatchReason,WatchReason:Procrastination
UserVideo:831,hasWatchReason,WatchReason:Habit
UserVideo:832,hasWatchReason,WatchReason:Habit
UserVideo:833,hasWatchReason,WatchReason:Boredom
UserVideo:834,hasWatchReason,WatchReason:Entertainment
UserVideo:835,hasWatchReason,WatchReason:Habit
UserVideo:836,hasWatchReason,WatchReason:Boredom
UserVideo:837,hasWatchReason,WatchReason:Habit
UserVideo:838,hasWatchReason,WatchReason:Habit
UserVideo:839,hasWatchReason,WatchReason:Habit
UserVideo:840,hasWatchReason,WatchReason:Boredom
UserVideo:841,hasWatchReason,WatchReason:Entertainment
UserVideo:842,hasWatchReason,WatchReason:Entertainment
UserVideo:843,hasWatchReason,WatchReason:Habit
UserVideo:844,hasWatchReason,WatchReason:Habit
UserVideo:845,hasWatchReason,WatchReason:Entertainment
UserVideo:846,hasWatchReason,WatchReason:Entertainment
UserVideo:847,hasWatchReason,WatchReason:Entertainment
UserVideo:848,hasWatchReason,WatchReason:Entertainment
UserVideo:849,hasWatchReason,WatchReason:Habit
UserVideo:850,hasWatchReason,WatchReason:Procrastination
UserVideo:851,hasWatchReason,WatchReason:Boredom
UserVideo:852,hasWatchReason,WatchReason:Habit
UserVideo:853,hasWatchReason,WatchReason:Habit
UserVideo:854,hasWatchReason,WatchReason:Habit
UserVideo:855,hasWatchReason,WatchReason:Boredom
UserVideo:856,hasWatchReason,WatchReason:Procrastination
UserVideo:857,hasWatchReason,WatchReason:Entertainment
UserVideo:858,hasWatchReason,WatchReason:Procrastination
UserVideo:859,hasWatchReason,WatchReason:Habit
UserVideo:860,hasWatchReason,WatchReason:Habit
UserVideo:861,hasWatchReason,WatchReason:Procrastination
UserVideo:862,hasWatchReason,WatchReason:Entertainment
UserVideo:863,hasWatchReason,WatchReason:Entertainment
UserVideo:864,hasWatchReason,WatchReason:Procrastination
UserVideo:865,hasWatchReason,WatchReason:Entertainment
UserVideo:866,hasWatchReason,WatchReason:Boredom
UserVideo:867,hasWatchReason,WatchReason:Entertainment
UserVideo:868,hasWatchReason,WatchReason:Procrastination
UserVideo:869,hasWatchReason,WatchReason:Habit
UserVideo:870,hasWatchReason,WatchReason:Entertainment
UserVideo:871,hasWatchReason,WatchReason:Entertainment
UserVideo:872,hasWatchReason,WatchReason:Habit
UserVideo:873,hasWatchReason,WatchReason:Habit
UserVideo:874,hasWatchReason,WatchReason:Entertainment
UserVideo:875,hasWatchReason,WatchReason:Habit
UserVideo:876,hasWatchReason,WatchReason:Boredom
UserVideo:877,hasWatchReason,WatchReason:Habit
UserVideo:878,hasWatchReason,WatchReason:Boredom
UserVideo:879,hasWatchReason,WatchReason:Boredom
UserVideo:880,hasWatchReason,WatchReason:Entertainment
UserVideo:881,hasWatchReason,WatchReason:Procrastination
UserVideo:882,hasWatchReason,WatchReason:Entertainment
UserVideo:883,hasWatchReason,WatchReason:Boredom
UserVideo:884,hasWatchReason,WatchReason:Procrastination
UserVideo:885,hasWatchReason,WatchReason:Procrastination
UserVideo:886,hasWatchReason,WatchReason:Boredom
UserVideo:887,hasWatchReason,WatchReason:Entertainment
UserVideo:888,hasWatchReason,WatchReason:Entertainment
UserVideo:889,hasWatchReason,WatchReason:Habit
UserVideo:890,hasWatchReason,WatchReason:Boredom
UserVideo:891,hasWatchReason,WatchReason:Habit
UserVideo:892,hasWatchReason,WatchReason:Entertainment
UserVideo:893,hasWatchReason,WatchReason:Boredom
UserVideo:894,hasWatchReason,WatchReason:Boredom
UserVideo:895,hasWatchReason,WatchReason:Boredom
UserVideo:896,hasWatchReason,WatchReason:Habit
UserVideo:897,hasWatchReason,WatchReason:Habit
UserVideo:898,hasWatchReason,WatchReason:Habit
UserVideo:899,hasWatchReason,WatchReason:Habit
UserVideo:900,hasWatchReason,WatchReason:Boredom
UserVideo:901,hasWatchReason,WatchReason:Habit
UserVideo:902,hasWatchReason,WatchReason:Habit
UserVideo:903,hasWatchReason,WatchReason:Entertainment
UserVideo:904,hasWatchReason,WatchReason:Entertainment
UserVideo:905,hasWatchReason,WatchReason:Habit
UserVideo:906,hasWatchReason,WatchReason:Habit
UserVideo:907,hasWatchReason,WatchReason:Habit
UserVideo:908,hasWatchReason,WatchReason:Habit
UserVideo:909,hasWatchReason,WatchReason:Entertainment
UserVideo:910,hasWatchReason,WatchReason:Boredom
UserVideo:911,hasWatchReason,WatchReason:Habit
UserVideo:912,hasWatchReason,WatchReason:Entertainment
UserVideo:913,hasWatchReason,WatchReason:Entertainment
UserVideo:914,hasWatchReason,WatchReason:Boredom
UserVideo:915,hasWatchReason,WatchReason:Entertainment
UserVideo:916,hasWatchReason,WatchReason:Habit
UserVideo:917,hasWatchReason,WatchReason:Entertainment
UserVideo:918,hasWatchReason,WatchReason:Boredom
UserVideo:919,hasWatchReason,WatchReason:Habit
UserVideo:920,hasWatchReason,WatchReason:Habit
UserVideo:921,hasWatchReason,WatchReason:Boredom
UserVideo:922,hasWatchReason,WatchReason:Entertainment
UserVideo:923,hasWatchReason,WatchReason:Habit
UserVideo:924,hasWatchReason,WatchReason:Entertainment
UserVideo:925,hasWatchReason,WatchReason:Habit
UserVideo:926,hasWatchReason,WatchReason:Entertainment
UserVideo:927,hasWatchReason,WatchReason:Procrastination
UserVideo:928,hasWatchReason,WatchReason:Entertainment
UserVideo:929,hasWatchReason,WatchReason:Entertainment
UserVideo:930,hasWatchReason,WatchReason:Procrastination
UserVideo:931,hasWatchReason,WatchReason:Habit
UserVideo:932,hasWatchReason,WatchReason:Habit
UserVideo:933,hasWatchReason,WatchReason:Habit
UserVideo:934,hasWatchReason,WatchReason:Habit
UserVideo:935,hasWatchReason,WatchReason:Boredom
UserVideo:936,hasWatchReason,WatchReason:Procrastination
UserVideo:937,hasWatchReason,WatchReason:Boredom
UserVideo:938,hasWatchReason,WatchReason:Habit
UserVideo:939,hasWatchReason,WatchReason:Procrastination
UserVideo:940,hasWatchReason,WatchReason:Habit
UserVideo:941,hasWatchReason,WatchReason:Boredom
UserVideo:942,hasWatchReason,WatchReason:Habit
UserVideo:943,hasWatchReason,WatchReason:Entertainment
UserVideo:944,hasWatchReason,WatchReason:Habit
UserVideo:945,hasWatchReason,WatchReason:Habit
UserVideo:946,hasWatchReason,WatchReason:Boredom
UserVideo:947,hasWatchReason,WatchReason:Boredom
UserVideo:948,hasWatchReason,WatchReason:Boredom
UserVideo:949,hasWatchReason,WatchReason:Entertainment
UserVideo:950,hasWatchReason,WatchReason:Boredom
UserVideo:951,hasWatchReason,WatchReason:Habit
UserVideo:952,hasWatchReason,WatchReason:Boredom
UserVideo:953,hasWatchReason,WatchReason:Boredom
UserVideo:954,hasWatchReason,WatchReason:Habit
UserVideo:955,hasWatchReason,WatchReason:Entertainment
UserVideo:956,hasWatchReason,WatchReason:Entertainment
UserVideo:957,hasWatchReason,WatchReason:Habit
UserVideo:958,hasWatchReason,WatchReason:Boredom
UserVideo:959,hasWatchReason,WatchReason:Habit
UserVideo:960,hasWatchReason,WatchReason:Boredom
UserVideo:961,hasWatchReason,WatchReason:Procrastination
UserVideo:962,hasWatchReason,WatchReason:Habit
UserVideo:963,hasWatchReason,WatchReason:Boredom
UserVideo:964,hasWatchReason,WatchReason:Boredom
UserVideo:965,hasWatchReason,WatchReason:Entertainment
UserVideo:966,hasWatchReason,WatchReason:Habit
UserVideo:967,hasWatchReason,WatchReason:Habit
UserVideo:968,hasWatchReason,WatchReason:Boredom
UserVideo:969,hasWatchReason,WatchReason:Habit
UserVideo:970,hasWatchReason,WatchReason:Entertainment
UserVideo:971,hasWatchReason,WatchReason:Boredom
UserVideo:972,hasWatchReason,WatchReason:Entertainment
UserVideo:973,hasWatchReason,WatchReason:Habit
UserVideo:974,hasWatchReason,WatchReason:Boredom
UserVideo:975,hasWatchReason,WatchReason:Boredom
UserVideo:976,hasWatchReason,WatchReason:Habit
UserVideo:977,hasWatchReason,WatchReason:Procrastination
UserVideo:978,hasWatchReason,WatchReason:Habit
UserVideo:979,hasWatchReason,WatchReason:Habit
UserVideo:980,hasWatchReason,WatchReason:Boredom
UserVideo:981,hasWatchReason,WatchReason:Boredom
UserVideo:982,hasWatchReason,WatchReason:Boredom
UserVideo:983,hasWatchReason,WatchReason:Procrastination
UserVideo:984,hasWatchReason,WatchReason:Habit
UserVideo:985,hasWatchReason,WatchReason:Boredom
UserVideo:986,hasWatchReason,WatchReason:Boredom
UserVideo:987,hasWatchReason,WatchReason:Entertainment
UserVideo:988,hasWatchReason,WatchReason:Habit
UserVideo:989,hasWatchReason,WatchReason:Boredom
UserVideo:990,hasWatchReason,WatchReason:Habit
UserVideo:991,hasWatchReason,WatchReason:Boredom
UserVideo:992,hasWatchReason,WatchReason:Procrastination
UserVideo:993,hasWatchReason,WatchReason:Habit
UserVideo:994,hasWatchReason,WatchReason:Procrastination
UserVideo:995,hasWatchReason,WatchReason:Procrastination
UserVideo:996,hasWatchReason,WatchReason:Boredom
UserVideo:997,hasWatchReason,WatchReason:Procrastination
UserVideo:998,hasWatchReason,WatchReason:Procrastination
UserVideo:999,hasWatchReason,WatchReason:Procrastination
UserSession:0,usesDevice,Device:Smartphone
UserSession:1,usesDevice,Device:Computer
UserSession:2,usesDevice,Device:Tablet
UserSession:3,usesDevice,Device:Smartphone
UserSession:4,usesDevice,Device:Smartphone
UserSession:5,usesDevice,Device:Computer
UserSession:6,usesDevice,Device:Smartphone
UserSession:7,usesDevice,Device:Tablet
UserSession:8,usesDevice,Device:Computer
UserSession:9,usesDevice,Device:Smartphone
UserSession:10,usesDevice,Device:Smartphone
UserSession:11,usesDevice,Device:Tablet
UserSession:12,usesDevice,Device:Smartphone
UserSession:13,usesDevice,Device:Tablet
UserSession:14,usesDevice,Device:Tablet
UserSession:15,usesDevice,Device:Smartphone
UserSession:16,usesDevice,Device:Smartphone
UserSession:17,usesDevice,Device:Smartphone
UserSession:18,usesDevice,Device:Smartphone
UserSession:19,usesDevice,Device:Smartphone
UserSession:20,usesDevice,Device:Tablet
UserSession:21,usesDevice,Device:Computer
UserSession:22,usesDevice,Device:Smartphone
UserSession:23,usesDevice,Device:Smartphone
UserSession:24,usesDevice,Device:Smartphone
UserSession:25,usesDevice,Device:Smartphone
UserSession:26,usesDevice,Device:Smartphone
UserSession:27,usesDevice,Device:Smartphone
UserSession:28,usesDevice,Device:Smartphone
UserSession:29,usesDevice,Device:Smartphone
UserSession:30,usesDevice,Device:Smartphone
UserSession:31,usesDevice,Device:Smartphone
UserSession:32,usesDevice,Device:Tablet
UserSession:33,usesDevice,Device:Smartphone
UserSession:34,usesDevice,Device:Tablet
UserSession:35,usesDevice,Device:Smartphone
UserSession:36,usesDevice,Device:Tablet
UserSession:37,usesDevice,Device:Smartphone
UserSession:38,usesDevice,Device:Smartphone
UserSession:39,usesDevice,Device:Tablet
UserSession:40,usesDevice,Device:Smartphone
UserSession:41,usesDevice,Device:Smartphone
UserSession:42,usesDevice,Device:Tablet
UserSession:43,usesDevice,Device:Tablet
UserSession:44,usesDevice,Device:Smartphone
UserSession:45,usesDevice,Device:Smartphone
UserSession:46,usesDevice,Device:Smartphone
UserSession:47,usesDevice,Device:Tablet
UserSession:48,usesDevice,Device:Tablet
UserSession:49,usesDevice,Device:Smartphone
UserSession:50,usesDevice,Device:Tablet
UserSession:51,usesDevice,Device:Tablet
UserSession:52,usesDevice,Device:Tablet
UserSession:53,usesDevice,Device:Computer
UserSession:54,usesDevice,Device:Smartphone
UserSession:55,usesDevice,Device:Smartphone
UserSession:56,usesDevice,Device:Smartphone
UserSession:57,usesDevice,Device:Smartphone
UserSession:58,usesDevice,Device:Tablet
UserSession:59,usesDevice,Device:Smartphone
UserSession:60,usesDevice,Device:Smartphone
UserSession:61,usesDevice,Device:Smartphone
UserSession:62,usesDevice,Device:Computer
UserSession:63,usesDevice,Device:Computer
UserSession:64,usesDevice,Device:Smartphone
UserSession:65,usesDevice,Device:Smartphone
UserSession:66,usesDevice,Device:Smartphone
UserSession:67,usesDevice,Device:Smartphone
UserSession:68,usesDevice,Device:Smartphone
UserSession:69,usesDevice,Device:Computer
UserSession:70,usesDevice,Device:Tablet
UserSession:71,usesDevice,Device:Smartphone
UserSession:72,usesDevice,Device:Computer
UserSession:73,usesDevice,Device:Smartphone
UserSession:74,usesDevice,Device:Computer
UserSession:75,usesDevice,Device:Smartphone
UserSession:76,usesDevice,Device:Smartphone
UserSession:77,usesDevice,Device:Tablet
UserSession:78,usesDevice,Device:Smartphone
UserSession:79,usesDevice,Device:Tablet
UserSession:80,usesDevice,Device:Smartphone
UserSession:81,usesDevice,Device:Smartphone
UserSession:82,usesDevice,Device:Smartphone
UserSession:83,usesDevice,Device:Smartphone
UserSession:84,usesDevice,Device:Tablet
UserSession:85,usesDevice,Device:Smartphone
UserSession:86,usesDevice,Device:Computer
UserSession:87,usesDevice,Device:Computer
UserSession:88,usesDevice,Device:Smartphone
UserSession:89,usesDevice,Device:Smartphone
UserSession:90,usesDevice,Device:Tablet
UserSession:91,usesDevice,Device:Smartphone
UserSession:92,usesDevice,Device:Smartphone
UserSession:93,usesDevice,Device:Tablet
UserSession:94,usesDevice,Device:Computer
UserSession:95,usesDevice,Device:Smartphone
UserSession:96,usesDevice,Device:Smartphone
UserSession:97,usesDevice,Device:Tablet
UserSession:98,usesDevice,Device:Smartphone
UserSession:99,usesDevice,Device:Tablet
UserSession:100,usesDevice,Device:Tablet
UserSession:101,usesDevice,Device:Smartphone
UserSession:102,usesDevice,Device:Smartphone
UserSession:103,usesDevice,Device:Tablet
UserSession:104,usesDevice,Device:Smartphone
UserSession:105,usesDevice,Device:Smartphone
UserSession:106,usesDevice,Device:Smartphone
UserSession:107,usesDevice,Device:Smartphone
UserSession:108,usesDevice,Device:Computer
UserSession:109,usesDevice,Device:Tablet
UserSession:110,usesDevice,Device:Smartphone
UserSession:111,usesDevice,Device:Smartphone
UserSession:112,usesDevice,Device:Smartphone
UserSession:113,usesDevice,Device:Computer
UserSession:114,usesDevice,Device:Smartphone
UserSession:115,usesDevice,Device:Smartphone
UserSession:116,usesDevice,Device:Smartphone
UserSession:117,usesDevice,Device:Smartphone
UserSession:118,usesDevice,Device:Smartphone
UserSession:119,usesDevice,Device:Smartphone
UserSession:120,usesDevice,Device:Tablet
UserSession:121,usesDevice,Device:Tablet
UserSession:122,usesDevice,Device:Smartphone
UserSession:123,usesDevice,Device:Smartphone
UserSession:124,usesDevice,Device:Smartphone
UserSession:125,usesDevice,Device:Tablet
UserSession:126,usesDevice,Device:Computer
UserSession:127,usesDevice,Device:Smartphone
UserSession:128,usesDevice,Device:Smartphone
UserSession:129,usesDevice,Device:Tablet
UserSession:130,usesDevice,Device:Smartphone
UserSession:131,usesDevice,Device:Smartphone
UserSession:132,usesDevice,Device:Tablet
UserSession:133,usesDevice,Device:Smartphone
UserSession:134,usesDevice,Device:Smartphone
UserSession:135,usesDevice,Device:Computer
UserSession:136,usesDevice,Device:Smartphone
UserSession:137,usesDevice,Device:Tablet
UserSession:138,usesDevice,Device:Tablet
UserSession:139,usesDevice,Device:Computer
UserSession:140,usesDevice,Device:Tablet
UserSession:141,usesDevice,Device:Smartphone
UserSession:142,usesDevice,Device:Smartphone
UserSession:143,usesDevice,Device:Smartphone
UserSession:144,usesDevice,Device:Smartphone
UserSession:145,usesDevice,Device:Tablet
UserSession:146,usesDevice,Device:Smartphone
UserSession:147,usesDevice,Device:Smartphone
UserSession:148,usesDevice,Device:Smartphone
UserSession:149,usesDevice,Device:Smartphone
UserSession:150,usesDevice,Device:Smartphone
UserSession:151,usesDevice,Device:Tablet
UserSession:152,usesDevice,Device:Smartphone
UserSession:153,usesDevice,Device:Smartphone
UserSession:154,usesDevice,Device:Smartphone
UserSession:155,usesDevice,Device:Smartphone
UserSession:156,usesDevice,Device:Smartphone
UserSession:157,usesDevice,Device:Tablet
UserSession:158,usesDevice,Device:Computer
UserSession:159,usesDevice,Device:Smartphone
UserSession:160,usesDevice,Device:Tablet
UserSession:161,usesDevice,Device:Smartphone
UserSession:162,usesDevice,Device:Smartphone
UserSession:163,usesDevice,Device:Smartphone
UserSession:164,usesDevice,Device:Smartphone
UserSession:165,usesDevice,Device:Smartphone
UserSession:166,usesDevice,Device:Computer
UserSession:167,usesDevice,Device:Tablet
UserSession:168,usesDevice,Device:Smartphone
UserSession:169,usesDevice,Device:Smartphone
UserSession:170,usesDevice,Device:Smartphone
UserSession:171,usesDevice,Device:Tablet
UserSession:172,usesDevice,Device:Smartphone
UserSession:173,usesDevice,Device:Tablet
UserSession:174,usesDevice,Device:Smartphone
